"timestamp","x","y","z"
"2025-04-08 17:15:30.708","0.21","0.82","9.76"
"2025-04-08 17:15:30.816","-0.26","-0.96","9.76"
"2025-04-08 17:15:30.926","0.46","0.08","9.76"
"2025-04-08 17:15:31.039","-0.28","0.45","9.79"
"2025-04-08 17:15:31.147","0.21","0.28","9.88"
"2025-04-08 17:15:31.256","-0.88","0.61","9.71"
"2025-04-08 17:15:31.364","0.45","0.04","9.85"
"2025-04-08 17:15:31.473","-0.22","-0.74","9.74"
"2025-04-08 17:15:31.582","-0.62","0.85","9.76"
"2025-04-08 17:15:31.692","0.71","-0.0","9.74"
"2025-04-08 17:15:31.802","0.11","-0.62","9.71"
"2025-04-08 17:15:31.910","-0.57","-0.47","9.85"
"2025-04-08 17:15:32.019","-0.8","-0.7","9.89"
"2025-04-08 17:15:32.129","-0.35","0.23","9.78"
"2025-04-08 17:15:32.238","-0.61","-0.47","9.78"
"2025-04-08 17:15:32.347","0.16","-0.84","9.76"
"2025-04-08 17:15:32.456","0.01","-0.22","9.83"
"2025-04-08 17:15:32.562","-0.05","0.14","9.74"
"2025-04-08 17:15:32.671","0.64","0.08","9.81"
"2025-04-08 17:15:32.779","-0.46","0.34","9.86"
"2025-04-08 17:15:32.890","0.59","0.16","9.7"
"2025-04-08 17:15:32.997","-0.57","-0.49","9.87"
"2025-04-08 17:15:33.105","-0.34","0.33","9.7"
"2025-04-08 17:15:33.214","-0.71","0.95","9.78"
"2025-04-08 17:15:33.323","-0.06","-0.5","9.78"
"2025-04-08 17:15:33.432","0.29","0.47","9.74"
"2025-04-08 17:15:33.542","-0.93","0.4","9.88"
"2025-04-08 17:15:33.653","-0.29","-0.74","9.74"
"2025-04-08 17:15:33.760","0.24","0.01","9.8"
"2025-04-08 17:15:33.868","0.3","0.25","9.76"
"2025-04-08 17:15:33.979","0.93","0.98","9.72"
"2025-04-08 17:15:34.087","-0.61","-1.0","9.86"
"2025-04-08 17:15:34.194","-0.42","0.9","9.8"
"2025-04-08 17:15:34.305","-0.1","0.66","9.8"
"2025-04-08 17:15:34.412","0.51","-0.77","9.83"
"2025-04-08 17:15:34.520","-0.69","0.93","9.73"
"2025-04-08 17:15:34.629","-0.59","0.14","9.73"
"2025-04-08 17:15:34.740","-0.1","-0.78","9.75"
"2025-04-08 17:15:34.847","0.52","-0.29","9.75"
"2025-04-08 17:15:34.956","0.63","-0.47","9.87"
"2025-04-08 17:15:35.064","0.36","0.37","9.71"
"2025-04-08 17:15:35.175","-0.39","-0.44","9.87"
"2025-04-08 17:15:35.284","-0.72","-0.02","9.78"
"2025-04-08 17:15:35.392","-0.96","0.93","9.87"
"2025-04-08 17:15:35.501","-0.08","0.57","9.87"
"2025-04-08 17:15:35.610","-0.27","-0.74","9.89"
"2025-04-08 17:15:35.720","0.98","0.77","9.82"
"2025-04-08 17:15:35.830","-0.47","0.15","9.86"
"2025-04-08 17:15:35.940","0.31","-0.15","9.86"
"2025-04-08 17:15:36.051","0.3","-0.37","9.88"
"2025-04-08 17:15:36.158","-0.43","-0.72","9.84"
"2025-04-08 17:15:36.267","-0.27","0.7","9.89"
"2025-04-08 17:15:36.374","0.0","-0.42","9.79"
"2025-04-08 17:15:36.482","1.0","0.5","9.75"
"2025-04-08 17:15:36.592","0.26","0.92","9.76"
"2025-04-08 17:15:36.702","0.54","0.97","9.88"
"2025-04-08 17:15:36.812","0.72","-0.7","9.85"
"2025-04-08 17:15:36.921","0.73","-0.16","9.87"
"2025-04-08 17:15:37.030","0.53","0.97","9.86"
"2025-04-08 17:15:37.138","-0.54","0.95","9.71"
"2025-04-08 17:15:37.246","0.69","-0.44","9.88"
"2025-04-08 17:15:37.356","-0.85","-0.93","9.8"
"2025-04-08 17:15:37.465","0.48","0.08","9.72"
"2025-04-08 17:15:37.573","-0.53","0.95","9.86"
"2025-04-08 17:15:37.683","-0.28","-0.66","9.72"
"2025-04-08 17:15:37.791","-0.05","-0.2","9.82"
"2025-04-08 17:15:37.900","0.49","0.0","9.85"
"2025-04-08 17:15:38.009","-0.2","-0.66","9.83"
"2025-04-08 17:15:38.120","-0.46","-0.26","9.74"
"2025-04-08 17:15:38.228","0.24","-0.34","9.8"
"2025-04-08 17:15:38.338","-0.45","-0.39","9.89"
"2025-04-08 17:15:38.447","-0.76","-0.58","9.73"
"2025-04-08 17:15:38.556","-0.03","-0.76","9.88"
"2025-04-08 17:15:38.664","0.67","0.09","9.76"
"2025-04-08 17:15:38.772","-0.16","-0.69","9.84"
"2025-04-08 17:15:38.880","-0.18","-0.98","9.71"
"2025-04-08 17:15:38.987","-0.32","0.05","9.71"
"2025-04-08 17:15:39.094","0.02","0.09","9.89"
"2025-04-08 17:15:39.202","0.2","0.2","9.76"
"2025-04-08 17:15:39.312","0.74","-0.5","9.84"
"2025-04-08 17:15:39.420","-0.14","-0.17","9.71"
"2025-04-08 17:15:39.528","-0.19","-0.29","9.85"
"2025-04-08 17:15:39.637","-0.35","-0.21","9.88"
"2025-04-08 17:15:39.745","0.84","0.29","9.89"
"2025-04-08 17:15:39.854","-1.0","-0.29","9.86"
"2025-04-08 17:15:39.963","0.19","0.01","9.7"
"2025-04-08 17:15:40.073","-0.08","0.49","9.74"
"2025-04-08 17:15:40.181","0.94","-0.71","9.73"
"2025-04-08 17:15:40.289","0.85","0.07","9.88"
"2025-04-08 17:15:40.398","0.84","0.16","9.87"
"2025-04-08 17:15:40.505","-0.18","-0.71","9.72"
"2025-04-08 17:15:40.615","-0.14","0.27","9.9"
"2025-04-08 17:15:40.726","-0.9","0.19","9.77"
"2025-04-08 17:15:40.836","0.14","-0.05","9.74"
"2025-04-08 17:15:40.945","-0.23","-0.71","9.83"
"2025-04-08 17:15:41.054","-0.21","0.94","9.88"
"2025-04-08 17:15:41.165","-0.09","0.66","9.73"
"2025-04-08 17:15:41.273","-0.29","-0.1","9.86"
"2025-04-08 17:15:41.381","0.68","-0.66","9.82"
"2025-04-08 17:15:41.490","-0.77","-0.45","9.73"
"2025-04-08 17:15:41.598","-0.34","-0.58","9.85"
"2025-04-08 17:15:41.707","0.14","-0.89","9.89"
"2025-04-08 17:15:41.814","0.25","-0.85","9.86"
"2025-04-08 17:15:41.923","-0.54","0.39","9.87"
"2025-04-08 17:15:42.034","-0.19","-0.52","9.73"
"2025-04-08 17:15:42.142","0.44","-0.37","9.81"
"2025-04-08 17:15:42.251","0.59","0.52","9.79"
"2025-04-08 17:15:42.360","-0.08","0.54","9.7"
"2025-04-08 17:15:42.467","0.06","-0.95","9.71"
"2025-04-08 17:15:42.576","-0.95","0.16","9.71"
"2025-04-08 17:15:42.685","0.66","-0.18","9.82"
"2025-04-08 17:15:42.793","0.85","-0.86","9.9"
"2025-04-08 17:15:42.903","-0.22","-0.53","9.74"
"2025-04-08 17:15:43.011","0.12","-0.66","9.77"
"2025-04-08 17:15:43.117","0.25","-0.32","9.72"
"2025-04-08 17:15:43.226","-0.73","-0.18","9.77"
"2025-04-08 17:15:43.335","0.69","0.5","9.84"
"2025-04-08 17:15:43.444","-0.29","0.97","9.87"
"2025-04-08 17:15:43.556","-0.29","0.13","9.77"
"2025-04-08 17:15:43.665","-0.93","-0.96","9.79"
"2025-04-08 17:15:43.775","-0.86","0.97","9.75"
"2025-04-08 17:15:43.884","0.34","-0.52","9.72"
"2025-04-08 17:15:43.994","-0.03","-0.88","9.86"
"2025-04-08 17:15:44.104","0.47","0.96","9.82"
"2025-04-08 17:15:44.213","0.1","0.71","9.84"
"2025-04-08 17:15:44.321","0.62","0.64","9.78"
"2025-04-08 17:15:44.429","-0.58","0.81","9.82"
"2025-04-08 17:15:44.537","-0.88","-0.83","9.79"
"2025-04-08 17:15:44.647","-0.54","0.04","9.76"
"2025-04-08 17:15:44.757","0.68","0.32","9.84"
"2025-04-08 17:15:44.864","-0.02","0.95","9.78"
"2025-04-08 17:15:44.974","0.73","0.64","9.85"
"2025-04-08 17:15:45.083","0.19","-0.29","9.76"
"2025-04-08 17:15:45.192","0.17","0.48","9.7"
"2025-04-08 17:15:45.300","-0.01","-0.53","9.83"
"2025-04-08 17:15:45.409","-0.04","-0.75","9.88"
"2025-04-08 17:15:45.518","0.46","0.6","9.83"
"2025-04-08 17:15:45.628","-0.1","-0.89","9.72"
"2025-04-08 17:15:45.737","0.59","-0.07","9.79"
"2025-04-08 17:15:45.846","-0.82","0.74","9.89"
"2025-04-08 17:15:45.970","0.87","0.33","9.87"
"2025-04-08 17:15:46.082","-0.8","0.04","9.88"
"2025-04-08 17:15:46.192","-0.74","-0.72","9.83"
"2025-04-08 17:15:46.301","-0.65","-0.76","9.87"
"2025-04-08 17:15:46.407","0.86","0.32","9.74"
"2025-04-08 17:15:46.517","-0.43","-0.9","9.81"
"2025-04-08 17:15:46.626","-0.05","0.36","9.8"
"2025-04-08 17:15:46.734","-0.7","0.36","9.8"
"2025-04-08 17:15:46.843","-0.42","0.28","9.87"
"2025-04-08 17:15:46.953","-0.35","-0.35","9.85"
"2025-04-08 17:15:47.062","-0.55","0.33","9.75"
"2025-04-08 17:15:47.171","-0.91","0.86","9.87"
"2025-04-08 17:15:47.280","-0.49","0.92","9.89"
"2025-04-08 17:15:47.386","-0.88","-0.93","9.73"
"2025-04-08 17:15:47.498","0.53","0.03","9.79"
"2025-04-08 17:15:47.608","0.53","0.34","9.75"
"2025-04-08 17:15:47.717","-0.21","0.57","9.85"
"2025-04-08 17:15:47.826","0.09","0.44","9.77"
"2025-04-08 17:15:47.935","-0.48","-0.73","9.87"
"2025-04-08 17:15:48.041","0.99","0.59","9.9"
"2025-04-08 17:15:48.149","-0.05","0.98","9.82"
"2025-04-08 17:15:48.260","0.88","-0.45","9.8"
"2025-04-08 17:15:48.368","0.6","0.58","9.88"
"2025-04-08 17:15:48.475","-0.81","0.26","9.87"
"2025-04-08 17:15:48.583","-0.77","0.53","9.79"
"2025-04-08 17:15:48.693","-0.05","-0.44","9.86"
"2025-04-08 17:15:48.802","-0.06","0.78","9.87"
"2025-04-08 17:15:48.910","-0.13","0.88","9.81"
"2025-04-08 17:15:49.019","0.74","0.69","9.71"
"2025-04-08 17:15:49.131","0.07","-0.68","9.86"
"2025-04-08 17:15:49.237","-0.23","-0.51","9.83"
"2025-04-08 17:15:49.344","0.92","0.05","9.7"
"2025-04-08 17:15:49.452","-0.02","-0.97","9.75"
"2025-04-08 17:15:49.563","-0.79","-0.01","9.71"
"2025-04-08 17:15:49.673","0.51","-0.87","9.81"
"2025-04-08 17:15:49.781","0.12","0.89","9.79"
"2025-04-08 17:15:49.889","-0.53","-0.43","9.81"
"2025-04-08 17:15:49.999","-0.95","0.05","9.73"
"2025-04-08 17:15:50.109","0.67","-0.16","9.88"
"2025-04-08 17:15:50.216","-0.15","0.45","9.86"
"2025-04-08 17:15:50.325","-0.13","-0.24","9.85"
"2025-04-08 17:15:50.433","-0.68","-0.07","9.85"
"2025-04-08 17:15:50.542","-0.1","0.36","9.8"
"2025-04-08 17:15:50.650","-0.26","0.49","9.85"
"2025-04-08 17:15:50.758","0.85","-0.76","9.73"
"2025-04-08 17:15:50.866","-0.82","0.18","9.72"
"2025-04-08 17:15:50.974","-0.33","-0.16","9.79"
"2025-04-08 17:15:51.082","-0.15","-0.96","9.83"
"2025-04-08 17:15:51.192","0.83","0.26","9.77"
"2025-04-08 17:15:51.299","0.12","-0.28","9.89"
"2025-04-08 17:15:51.407","0.42","-0.23","9.7"
"2025-04-08 17:15:51.517","-0.2","-0.36","9.83"
"2025-04-08 17:15:51.625","0.6","-0.05","9.82"
"2025-04-08 17:15:51.734","0.77","-0.82","9.86"
"2025-04-08 17:15:51.842","-0.17","0.43","9.89"
"2025-04-08 17:15:51.953","-0.56","0.61","9.9"
"2025-04-08 17:15:52.061","-0.4","-0.67","9.79"
"2025-04-08 17:15:52.170","-0.45","0.86","9.72"
"2025-04-08 17:15:52.279","0.19","0.17","9.8"
"2025-04-08 17:15:52.386","-0.19","-0.54","9.9"
"2025-04-08 17:15:52.498","0.69","-0.59","9.78"
"2025-04-08 17:15:52.606","0.86","0.18","9.83"
"2025-04-08 17:15:52.715","-0.35","-0.6","9.84"
"2025-04-08 17:15:52.825","0.27","-0.05","9.75"
"2025-04-08 17:15:52.935","0.86","0.47","9.73"
"2025-04-08 17:15:53.044","-0.07","0.81","9.84"
"2025-04-08 17:15:53.153","0.77","-0.04","9.74"
"2025-04-08 17:15:53.262","0.37","0.89","9.79"
"2025-04-08 17:15:53.371","-0.5","-0.15","9.71"
"2025-04-08 17:15:53.479","-0.81","-0.8","9.82"
"2025-04-08 17:15:53.588","0.02","0.78","9.87"
"2025-04-08 17:15:53.696","-0.37","0.02","9.89"
"2025-04-08 17:15:53.804","0.54","-0.53","9.89"
"2025-04-08 17:15:53.913","0.88","0.42","9.7"
"2025-04-08 17:15:54.024","-0.53","0.8","9.75"
"2025-04-08 17:15:54.132","-0.64","-0.09","9.87"
"2025-04-08 17:15:54.241","-0.46","0.51","9.89"
"2025-04-08 17:15:54.350","0.11","0.96","9.81"
"2025-04-08 17:15:54.460","0.12","-0.99","9.72"
"2025-04-08 17:15:54.569","0.74","-0.2","9.83"
"2025-04-08 17:15:54.680","-0.55","0.85","9.76"
"2025-04-08 17:15:54.788","-0.29","0.98","9.87"
"2025-04-08 17:15:54.898","-0.83","-0.52","9.73"
"2025-04-08 17:15:55.005","0.51","0.21","9.73"
"2025-04-08 17:15:55.114","0.62","0.21","9.82"
"2025-04-08 17:15:55.224","-0.78","0.76","9.78"
"2025-04-08 17:15:55.331","0.51","0.16","9.79"
"2025-04-08 17:15:55.442","0.31","-0.21","9.86"
"2025-04-08 17:15:55.552","0.84","1.0","9.71"
"2025-04-08 17:15:55.661","0.22","0.22","9.76"
"2025-04-08 17:15:55.772","0.17","-0.86","9.78"
"2025-04-08 17:15:55.881","-0.48","0.08","9.85"
"2025-04-08 17:15:55.988","0.53","-0.23","9.75"
"2025-04-08 17:15:56.099","-0.88","0.8","9.81"
"2025-04-08 17:15:56.216","0.96","0.22","9.86"
"2025-04-08 17:15:56.317","0.21","-0.39","9.81"
"2025-04-08 17:15:56.425","0.14","0.84","9.76"
"2025-04-08 17:15:56.533","0.33","-0.86","9.82"
"2025-04-08 17:15:56.641","0.21","0.03","9.73"
"2025-04-08 17:15:56.749","0.26","-0.39","9.74"
"2025-04-08 17:15:56.858","0.38","0.05","9.78"
"2025-04-08 17:15:56.965","0.85","0.38","9.78"
"2025-04-08 17:15:57.074","0.09","0.33","9.8"
"2025-04-08 17:15:57.184","-0.68","0.16","9.86"
"2025-04-08 17:15:57.293","0.8","0.32","9.83"
"2025-04-08 17:15:57.402","0.75","0.71","9.88"
"2025-04-08 17:15:57.509","-0.31","0.9","9.75"
"2025-04-08 17:15:57.620","0.27","0.41","9.88"
"2025-04-08 17:15:57.726","0.62","0.84","9.73"
"2025-04-08 17:15:57.834","0.78","-0.67","9.82"
"2025-04-08 17:15:57.943","-0.67","-0.55","9.83"
"2025-04-08 17:15:58.053","-0.69","0.18","9.84"
"2025-04-08 17:15:58.160","-0.97","-0.06","9.8"
"2025-04-08 17:15:58.268","0.09","0.01","9.72"
"2025-04-08 17:15:58.375","0.06","-0.68","9.73"
"2025-04-08 17:15:58.483","0.7","0.18","9.83"
"2025-04-08 17:15:58.593","0.12","0.49","9.8"
"2025-04-08 17:15:58.700","-0.73","0.95","9.71"
"2025-04-08 17:15:58.808","-0.03","0.95","9.81"
"2025-04-08 17:15:58.917","0.76","-0.1","9.72"
"2025-04-08 17:15:59.027","0.77","0.4","9.78"
"2025-04-08 17:15:59.132","0.46","-0.44","9.87"
"2025-04-08 17:15:59.241","-0.13","0.53","9.75"
"2025-04-08 17:15:59.351","0.39","0.24","9.77"
"2025-04-08 17:15:59.457","0.73","-0.26","9.82"
"2025-04-08 17:15:59.577","-0.42","0.46","9.85"
"2025-04-08 17:15:59.675","-0.06","-0.67","9.8"
"2025-04-08 17:15:59.783","-0.72","-0.62","9.79"
"2025-04-08 17:15:59.893","-0.86","-0.27","9.73"
"2025-04-08 17:16:00.002","0.36","0.75","9.79"
"2025-04-08 17:16:00.112","0.09","0.25","9.83"
"2025-04-08 17:16:00.219","0.86","0.38","9.76"
"2025-04-08 17:16:00.329","-0.24","0.67","9.72"
"2025-04-08 17:16:00.438","0.99","-0.27","9.78"
"2025-04-08 17:16:00.548","0.92","0.59","9.81"
"2025-04-08 17:16:00.656","0.11","-0.4","9.8"
"2025-04-08 17:16:00.765","0.05","0.86","9.84"
"2025-04-08 17:16:00.874","0.35","0.74","9.8"
"2025-04-08 17:16:00.981","0.07","0.73","9.82"
"2025-04-08 17:16:01.090","0.64","0.39","9.75"
"2025-04-08 17:16:01.199","0.69","-0.6","9.85"
"2025-04-08 17:16:01.307","0.13","0.06","9.87"
"2025-04-08 17:16:01.416","0.93","-0.24","9.77"
"2025-04-08 17:16:01.526","-0.24","0.44","9.74"
"2025-04-08 17:16:01.633","0.8","-0.9","9.76"
"2025-04-08 17:16:01.743","-0.6","0.36","9.73"
"2025-04-08 17:16:01.851","0.8","0.44","9.86"
"2025-04-08 17:16:01.958","0.44","1.0","9.81"
"2025-04-08 17:16:02.066","0.03","-0.01","9.83"
"2025-04-08 17:16:02.174","-0.44","0.82","9.81"
"2025-04-08 17:16:02.283","-0.73","-0.39","9.8"
"2025-04-08 17:16:02.392","0.86","-0.47","9.87"
"2025-04-08 17:16:02.502","-0.46","0.72","9.73"
"2025-04-08 17:16:02.609","-0.51","0.13","9.84"
"2025-04-08 17:16:02.717","0.78","0.37","9.89"
"2025-04-08 17:16:02.826","-0.18","0.07","9.78"
"2025-04-08 17:16:02.935","0.94","0.1","9.89"
"2025-04-08 17:16:03.045","0.84","-0.63","9.75"
"2025-04-08 17:16:03.156","-0.11","-0.55","9.75"
"2025-04-08 17:16:03.264","0.35","0.51","9.77"
"2025-04-08 17:16:03.373","-0.78","-0.75","9.81"
"2025-04-08 17:16:03.481","-0.15","-0.43","9.79"
"2025-04-08 17:16:03.588","0.49","-0.66","9.7"
"2025-04-08 17:16:03.698","-0.6","-0.54","9.77"
"2025-04-08 17:16:03.806","0.29","-0.31","9.81"
"2025-04-08 17:16:03.915","-0.92","0.48","9.88"
"2025-04-08 17:16:04.024","-0.62","-0.6","9.72"
"2025-04-08 17:16:04.132","-0.48","-0.71","9.84"
"2025-04-08 17:16:04.242","0.96","0.92","9.8"
"2025-04-08 17:16:04.351","0.71","0.52","9.8"
"2025-04-08 17:16:04.460","0.24","-0.09","9.82"
"2025-04-08 17:16:04.568","0.32","0.5","9.78"
"2025-04-08 17:16:04.677","0.43","0.49","9.75"
"2025-04-08 17:16:04.785","0.37","0.41","9.83"
"2025-04-08 17:16:04.894","-0.43","-0.2","9.85"
"2025-04-08 17:16:05.000","-0.41","-0.91","9.9"
"2025-04-08 17:16:05.108","0.32","-0.45","9.8"
"2025-04-08 17:16:05.217","-0.09","-0.19","9.83"
"2025-04-08 17:16:05.326","-0.82","-0.39","9.79"
"2025-04-08 17:16:05.434","0.19","-0.64","9.89"
"2025-04-08 17:16:05.545","0.87","-0.82","9.83"
"2025-04-08 17:16:05.653","0.38","-0.4","9.78"
"2025-04-08 17:16:05.763","-0.05","0.89","9.79"
"2025-04-08 17:16:05.871","0.7","-0.71","9.72"
"2025-04-08 17:16:05.980","-0.35","0.82","9.8"
"2025-04-08 17:16:06.088","-0.96","0.15","9.9"
"2025-04-08 17:16:06.199","-0.37","0.3","9.81"
"2025-04-08 17:16:06.310","-0.87","-0.84","9.77"
"2025-04-08 17:16:06.419","-0.33","0.93","9.83"
"2025-04-08 17:16:06.529","-0.63","0.77","9.81"
"2025-04-08 17:16:06.638","-0.61","0.06","9.84"
"2025-04-08 17:16:06.747","0.43","0.32","9.77"
"2025-04-08 17:16:06.857","-0.4","0.5","9.81"
"2025-04-08 17:16:06.966","0.22","-0.42","9.77"
"2025-04-08 17:16:07.075","-0.83","-0.43","9.84"
"2025-04-08 17:16:07.186","0.27","0.01","9.73"
"2025-04-08 17:16:07.294","-0.92","-0.5","9.72"
"2025-04-08 17:16:07.405","0.41","0.09","9.75"
"2025-04-08 17:16:07.515","-0.86","-0.56","9.82"
"2025-04-08 17:16:07.624","-0.07","0.41","9.78"
"2025-04-08 17:16:07.733","-0.23","0.58","9.8"
"2025-04-08 17:16:07.843","0.4","0.2","9.74"
"2025-04-08 17:16:07.951","0.29","0.48","9.71"
"2025-04-08 17:16:08.062","-0.53","0.63","9.76"
"2025-04-08 17:16:08.179","-0.71","-0.96","9.8"
"2025-04-08 17:16:08.277","-0.3","-0.86","9.84"
"2025-04-08 17:16:08.386","0.18","-0.35","9.75"
"2025-04-08 17:16:08.492","0.02","0.4","9.78"
"2025-04-08 17:16:08.601","-0.71","-0.55","9.81"
"2025-04-08 17:16:08.708","0.71","0.66","9.8"
"2025-04-08 17:16:08.818","0.85","-0.37","9.71"
"2025-04-08 17:16:08.927","-0.29","-0.53","9.75"
"2025-04-08 17:16:09.036","0.99","0.71","9.88"
"2025-04-08 17:16:09.145","0.23","0.96","9.82"
"2025-04-08 17:16:09.252","0.05","-0.27","9.89"
"2025-04-08 17:16:09.359","-0.96","0.21","9.73"
"2025-04-08 17:16:09.468","-0.21","-0.89","9.75"
"2025-04-08 17:16:09.576","0.48","0.28","9.85"
"2025-04-08 17:16:09.686","-0.73","0.34","9.79"
"2025-04-08 17:16:09.795","-0.5","0.48","9.72"
"2025-04-08 17:16:09.903","0.34","0.67","9.84"
"2025-04-08 17:16:10.010","-0.17","-0.9","9.81"
"2025-04-08 17:16:10.118","0.79","0.42","9.88"
"2025-04-08 17:16:10.227","-0.97","-0.52","9.84"
"2025-04-08 17:16:10.338","-0.84","-0.04","9.89"
"2025-04-08 17:16:10.446","0.98","0.45","9.77"
"2025-04-08 17:16:10.566","-0.15","-0.76","9.87"
"2025-04-08 17:16:10.665","0.51","-0.84","9.85"
"2025-04-08 17:16:10.772","0.51","-0.08","9.84"
"2025-04-08 17:16:10.881","-0.17","0.31","9.74"
"2025-04-08 17:16:10.990","-0.2","-0.86","9.71"
"2025-04-08 17:16:11.099","0.19","0.43","9.89"
"2025-04-08 17:16:11.208","-0.88","-0.4","9.78"
"2025-04-08 17:16:11.316","0.54","0.85","9.88"
"2025-04-08 17:16:11.427","-0.35","-0.36","9.87"
"2025-04-08 17:16:11.536","0.29","-0.62","9.78"
"2025-04-08 17:16:11.644","-0.89","0.42","9.75"
"2025-04-08 17:16:11.752","0.52","0.21","9.73"
"2025-04-08 17:16:11.861","0.61","0.42","9.82"
"2025-04-08 17:16:11.971","0.23","0.43","9.88"
"2025-04-08 17:16:12.080","0.54","-0.26","9.73"
"2025-04-08 17:16:12.188","-0.53","0.72","9.86"
"2025-04-08 17:16:12.297","0.54","-0.09","9.73"
"2025-04-08 17:16:12.404","-0.16","1.0","9.89"
"2025-04-08 17:16:12.512","-0.01","0.14","9.79"
"2025-04-08 17:16:12.622","-0.51","0.06","9.73"
"2025-04-08 17:16:12.731","0.5","-0.7","9.77"
"2025-04-08 17:16:12.841","-0.14","-0.29","9.88"
"2025-04-08 17:16:12.951","0.76","0.55","9.75"
"2025-04-08 17:16:13.059","0.88","-1.0","9.79"
"2025-04-08 17:16:13.167","0.38","-0.62","9.76"
"2025-04-08 17:16:13.277","0.85","-0.24","9.78"
"2025-04-08 17:16:13.385","0.93","-0.32","9.84"
"2025-04-08 17:16:13.494","0.81","0.19","9.8"
"2025-04-08 17:16:13.601","0.32","-0.36","9.89"
"2025-04-08 17:16:13.711","0.06","0.58","9.77"
"2025-04-08 17:16:13.821","-0.99","-0.61","9.85"
"2025-04-08 17:16:13.929","-0.72","0.97","9.77"
"2025-04-08 17:16:14.037","0.07","-0.48","9.76"
"2025-04-08 17:16:14.147","0.1","-0.03","9.81"
"2025-04-08 17:16:14.256","-0.1","-0.47","9.89"
"2025-04-08 17:16:14.364","-0.23","0.3","9.76"
"2025-04-08 17:16:14.472","-0.28","0.2","9.75"
"2025-04-08 17:16:14.582","0.56","-0.43","9.7"
"2025-04-08 17:16:14.689","0.13","0.94","9.78"
"2025-04-08 17:16:14.798","0.64","0.0","9.75"
"2025-04-08 17:16:14.908","0.45","-0.45","9.7"
"2025-04-08 17:16:15.017","0.5","0.33","9.75"
"2025-04-08 17:16:15.126","-0.1","0.29","9.89"
"2025-04-08 17:16:15.235","0.37","-0.71","9.78"
"2025-04-08 17:16:15.344","-0.27","-0.66","9.74"
"2025-04-08 17:16:15.454","-0.98","-0.85","9.79"
"2025-04-08 17:16:15.564","0.2","0.06","9.81"
"2025-04-08 17:16:15.673","0.9","-0.17","9.89"
"2025-04-08 17:16:15.781","0.27","-0.39","9.84"
"2025-04-08 17:16:15.891","0.89","0.9","9.76"
"2025-04-08 17:16:16.001","0.49","0.19","9.9"
"2025-04-08 17:16:16.119","0.07","-0.55","9.72"
"2025-04-08 17:16:16.218","-0.82","-0.45","9.89"
"2025-04-08 17:16:16.327","-0.06","-0.76","9.82"
"2025-04-08 17:16:16.437","-0.76","0.03","9.72"
"2025-04-08 17:16:16.541","0.52","-0.21","9.9"
"2025-04-08 17:16:16.654","-0.46","-0.69","9.72"
"2025-04-08 17:16:16.763","0.67","0.61","9.71"
"2025-04-08 17:16:16.871","0.45","-0.86","9.82"
"2025-04-08 17:16:16.981","0.56","0.44","9.82"
"2025-04-08 17:16:17.089","0.08","-1.0","9.8"
"2025-04-08 17:16:17.199","-0.47","-0.27","9.76"
"2025-04-08 17:16:17.309","0.85","0.32","9.77"
"2025-04-08 17:16:17.415","-0.23","0.11","9.78"
"2025-04-08 17:16:17.525","-0.18","0.05","9.82"
"2025-04-08 17:16:17.633","0.06","-0.35","9.89"
"2025-04-08 17:16:17.743","0.09","-0.13","9.76"
"2025-04-08 17:16:17.852","0.8","-0.28","9.75"
"2025-04-08 17:16:17.961","0.88","0.87","9.85"
"2025-04-08 17:16:18.071","-0.51","-0.84","9.85"
"2025-04-08 17:16:18.179","0.55","-0.86","9.84"
"2025-04-08 17:16:18.290","0.01","-0.57","9.75"
"2025-04-08 17:16:18.398","-0.78","0.72","9.71"
"2025-04-08 17:16:18.505","-0.51","0.28","9.86"
"2025-04-08 17:16:18.614","0.68","0.65","9.76"
"2025-04-08 17:16:18.732","0.81","-0.53","9.71"
"2025-04-08 17:16:18.831","0.36","-0.46","9.82"
"2025-04-08 17:16:18.941","-0.39","0.57","9.78"
"2025-04-08 17:16:19.049","0.74","-0.58","9.81"
"2025-04-08 17:16:19.158","0.02","0.23","9.71"
"2025-04-08 17:16:19.268","0.48","0.28","9.78"
"2025-04-08 17:16:19.375","-0.65","0.5","9.75"
"2025-04-08 17:16:19.482","-0.66","0.41","9.75"
"2025-04-08 17:16:19.590","-0.9","0.07","9.75"
"2025-04-08 17:16:19.699","-0.57","0.45","9.88"
"2025-04-08 17:16:19.807","0.3","0.12","9.9"
"2025-04-08 17:16:19.923","-0.34","-0.16","9.79"
"2025-04-08 17:16:20.024","-0.42","-0.52","9.72"
"2025-04-08 17:16:20.134","0.08","-0.22","9.85"
"2025-04-08 17:16:20.241","-0.04","0.12","9.87"
"2025-04-08 17:16:20.353","-0.97","0.58","9.74"
"2025-04-08 17:16:20.462","0.34","-0.94","9.71"
"2025-04-08 17:16:20.572","-0.62","0.43","9.72"
"2025-04-08 17:16:20.681","0.27","-0.46","9.86"
"2025-04-08 17:16:20.788","0.01","0.77","9.74"
"2025-04-08 17:16:20.898","0.73","-0.47","9.85"
"2025-04-08 17:16:21.006","0.44","0.9","9.81"
"2025-04-08 17:16:21.114","-0.23","-0.33","9.88"
"2025-04-08 17:16:21.222","-0.22","0.53","9.77"
"2025-04-08 17:16:21.332","-0.98","0.69","9.74"
